,Operating_Cash_Flow_(ttm),Gross_Profit_(ttm),Enterprise_Value,Revenue_(ttm),EBITDA,Market_Cap_(intraday),Float_8,Operating_Margin_(ttm),Return_on_Assets_(ttm),Profit_Margin,Quarterly_Revenue_Growth_(yoy),Price/Book_(mrq),Revenue_Per_Share_(ttm),Enterprise_Value/Revenue,PEG_Ratio_(5_yr_expected),Current_Ratio_(mrq),50-Day_Moving_Average_3,Diluted_EPS_(ttm),Enterprise_Value/EBITDA,Total_Cash_Per_Share_(mrq),Beta_(5Y_Monthly),Forward_Annual_Dividend_Rate_4,Book_Value_Per_Share_(mrq),Price/Sales_(ttm),Forward_P/E,200-Day_Moving_Average_3,LogReturn,Cost_of_Equity
A,0.038936794381722824,0.12561206760385404,0.009595736367072148,0.010151460282516466,0.038619491391565314,0.010339378726890839,0.01866344808444704,0.4828775560482877,0.3991323210412148,0.7015897634742148,0.2794670310898531,0.0056896292208118,9.198373538873742e-05,0.26344896933132234,0.05013927576601671,0.14061557030778515,0.018270488446141445,0.06484362844250817,0.5248754164257591,4.384487350753993e-05,0.6793893129770993,0.046407185628742506,0.0007343759723421154,0.27262931034482757,0.08028519802705474,0.024053824834542402,0.6693701355683759,10.652924345097546
ABBV,0.12822473108720772,0.2749170747117359,0.09917943002094663,0.08898781508326177,0.2464065708418891,0.08378473283435535,0.11196159090648668,0.6079083518107907,0.34041937816341294,0.6872818922062814,0.239494362828835,0.01921629622196578,0.00012884197425491324,0.2790346907993967,0.04029712163416898,0.04429692214846107,0.02124483082085904,0.06429905087910379,0.5274083863329753,4.1957878951519225e-05,0.3129770992366412,0.42215568862275443,0.0006997559243521209,0.24838362068965522,0.04854226693363285,0.026477002529191725,0.6615779440429951,5.0422904809994264
ABC,0.054760423148724334,0.14381614278944874,0.01084484757640397,0.40834104407501093,0.05070289053861948,0.011012413757226185,0.010645002349004824,0.1866223207686622,0.2169197396963124,0.629740209383482,0.29552442774171506,0.13565802016958506,0.005750625202674068,0.0025138260432378086,0.07660167130919218,0.05069402534701267,0.028792162665644938,0.07118406721643068,0.5118526472288758,7.592378095989191e-05,0.32061068702290074,0.124251497005988,0.0006912230162583214,0.002155172413793105,0.05528153538115935,0.029695285404897857,0.7594425523467425,5.159178686501471
ABT,0.05247262867810472,0.20798452061285733,0.061427445855833346,0.06357282851111459,0.10014215763702417,0.06107061340477693,0.11005183088693073,0.37632421778763236,0.2711496746203905,0.6769290422644435,0.21728732490604716,0.004615924941046611,8.907022340809867e-05,0.2433383609854198,1.0,0.08159324079662039,0.01601289487243853,0.06243192780457445,0.5368794912034359,6.049482547242851e-05,0.3969465648854961,0.13173652694610777,0.0007392601284900815,0.25323275862068967,0.10533769595155539,0.018069711793302946,0.6329916387959271,6.328060741521912
AMGN,0.07067294870655169,0.1895830042647291,0.0468512788977074,0.030415847929339317,0.08422050229031748,0.038902725304166316,0.059330641844879094,0.5425474254742546,0.33073029645697766,0.7001318340442031,0.2641612572599932,0.02267823992775074,0.00014829313519232047,0.2895927601809955,0.02437325905292479,0.06228123114061557,0.03562935168914902,0.0674187023494632,0.5032625753696208,3.070251142325454e-05,0.6076335877862594,0.24131736526946107,0.0007902104962124517,0.25053879310344823,0.04712604385408019,0.044806070060125096,0.5332669856398127,9.554175213378329
BAX,0.039736865499155484,0.13473384931290475,0.009675807598439572,0.02325329629881019,0.046675090822934764,0.005985784979939004,0.03205213899488057,0.31707317073170727,0.23764762593396005,0.5543233811554866,0.26682610181072774,0.0035121168029702467,0.00012125759386086955,0.11965811965811965,0.06963788300835655,0.08328304164152081,0.005737293397983854,0.046444686478917065,0.3638391013463285,3.740689208111634e-05,0.35114503816793885,0.06586826347305388,0.000709725348960028,0.07435344827586207,0.05913952239097524,0.006767859576852596,0.2782315369037497,5.626731508509646
BDX,0.044537292203751445,0.1449218132996367,0.028047350923381436,0.02909600695472496,0.060338019270257455,0.02429754000819347,0.017961929570596825,0.33986203498398615,0.21860689322728372,0.6605273361768127,0.2613597540143492,0.0024986202398274045,0.0002880677163079162,0.24886877828054302,0.04781801299907149,0.07664453832226915,0.041085890948486574,0.06661350552357242,0.5326119875554086,7.736677679684892e-05,0.3435114503816793,0.25149700598802394,0.0009379590927214522,0.2219827586206897,0.08228744444987057,0.04499159460237168,0.49556473803290835,5.509843303007602
BIIB,0.038581207218419414,0.14211814879166007,0.010162640685153511,0.014867477423516545,0.04675406728794819,0.011256267029086818,0.009113374813320958,0.4967972406996796,0.3053747891058087,0.7307871267933307,0.2388110693542877,0.0021173047012192064,0.00030184909043855663,0.19306184012066366,0.1341689879294336,0.19493059746529873,0.04588843821427156,0.09677921269643691,0.5019685581344125,0.0004655326569382847,0.0,0.15658682634730536,0.0009651667154986512,0.20474137931034483,0.07027396591297552,0.052107785972830126,0.3414732084787853,0.2498740554156169
BIO,0.09222153080273802,0.11712209761491074,0.0011177943898892455,0.06480253400453578,0.054477965566261256,0.002393013441192345,0.014039791759767467,0.32579453067257946,0.2027476500361533,0.6637223730127955,0.45117868124359417,0.0006221464050975866,0.0010623404620959491,0.1975867269984917,0.019498607242339833,0.040796620398310196,0.06182206132991584,0.07647424926093045,0.0,0.0006678628732156107,0.3740458015267175,0.19491017964071852,0.0009406482516358618,0.228448275862069,0.12174634956292424,0.07819859455693712,0.5170070311920174,5.97739612501578
BMY,0.13121166325895636,0.2545806349707787,0.04843348642952771,0.07155625684536729,0.16995735270889276,0.04036909631228825,0.13296895112160204,0.41069228874106917,0.28368281513617744,0.6955021326095385,0.2371028356679194,0.0034418744669108417,8.153208923596987e-05,0.17094017094017094,0.0426183844011142,0.08147254073627035,0.00893954207348492,0.06270421658627665,0.49555353652157147,4.60648671028584e-05,0.2061068702290076,0.14970059880239517,0.000722108121311636,0.14924568965517243,0.01997362894955316,0.011309424646746129,0.49469738657098405,3.4058556039708083
BSX,0.04663822562005512,0.1451982309271837,0.024219946064018553,0.014600290104265343,0.04930966671931764,0.022831169000071528,0.03556584279619422,0.5128603104212861,0.4318148951554591,0.7004110120201628,0.2669627605056372,0.0036024283779037677,0.00014330779246989417,0.3066867772750126,0.03876508820798514,0.08750754375377187,0.007035368415489701,0.0672475494009647,0.5622917871203985,2.9925513664893073e-05,0.731297709923664,0.12125748502994012,0.0007170343449838078,0.29525862068965514,0.10978170630463446,0.007193808780990171,0.5751183436436126,11.447764142511446
CAH,0.07005067117077074,0.1367477491707471,0.005220644285156074,0.3185757621795931,0.040830832411941236,0.00616135933567866,0.01605789883109955,0.18378911061837888,0.20631477464449266,0.6280728964715006,0.2992825418517253,0.030300536852139882,0.00344279999045478,0.0,0.11165273909006498,0.05974652987326494,0.013258201323838339,0.05933950521238525,0.5246276258913575,0.00017360349915390493,0.4961832061068702,0.12874251497005987,0.0006530978679739043,0.0,0.05025150168481711,0.013299080706962094,0.7070527463080631,7.847607413048486
CI,0.12943372744243933,0.20166640341178327,0.03340571772648948,0.2930481062559545,0.10069499289211814,0.02701569114519999,0.018672360297871636,0.2276422764227642,0.22897083634610751,0.6414889492051182,0.27810044414075846,0.0013847774823139833,0.002764552899850847,0.02463549522373052,0.019498607242339833,0.04043452021726011,0.04356973932803974,0.0984518437840361,0.4981746097299082,0.00032767105466900725,0.3969465648854961,0.34730538922155685,0.001109622816157317,0.020474137931034486,0.04131464570005371,0.052764694300988964,0.5894162150128217,6.328060741521912
CNC,0.10205351586807718,0.2075501500552835,0.009935238388070025,0.2213743030857383,0.07218448902227134,0.010550718229170053,0.03409239928243949,0.21655580192165555,0.23716558206796823,0.6347809228383093,0.2688759822343697,0.0008429080327128592,0.0011275291365071933,0.007038712921065862,0.0127669452181987,0.06457453228726615,0.009390400190252215,0.06118717908822156,0.49114837146554324,0.0003969348548429437,0.32824427480916024,0.21167664670658679,0.0008132119986363435,0.007543103448275864,0.03403818918786931,0.01172969452816187,0.42333274121767567,5.276066892003515
COO,0.03746453907013957,0.11949139156531352,0.004503206052103952,0.010415428477439339,0.03827238982783131,0.004854305798505668,0.011023771419550086,0.4711012564671101,0.44458905760424205,0.6925630089181853,0.2733173898189272,0.0020370277457227434,0.00016227799269938646,0.31422825540472604,0.05919220055710305,0.08871454435727218,0.06057022817053997,0.06833670452777345,0.546736048016299,2.9592514625595302e-05,0.6458015267175572,0.19550898203592815,0.0007256476980023973,0.2979525862068966,0.1160326219661083,0.06362923866785807,0.5685031913536568,10.13861624088855
CRL,0.03143737221086319,0.1166877270573369,0.0018864782110165203,0.005403251898233114,0.030068235665771596,0.0020581216145037426,0.0031441015788622666,0.37570830253757076,0.2853699686671487,0.6742148119426133,0.2992825418517253,0.002869901158998545,0.0003539223363147348,0.1618903971845148,0.04038997214484679,0.08690404345202171,0.032263605015259815,0.07493776256418236,0.5099253875168634,4.3400874788476234e-05,0.9083969465648856,0.16886227544910176,0.0008526300117834575,0.13523706896551724,0.08165258582800214,0.03861371518575171,0.5915689807718365,14.159570510158872
CTLT,0.026997955373811007,0.11739851524245774,0.0016686844616971255,0.006063172385540292,0.029063339124940763,0.0013005507832567096,0.011349703796220967,0.29465385562946533,0.21137623523740662,0.629081039162466,0.19303040655961737,0.0011941197130098842,9.850445267873842e-05,0.13826043237807945,0.1724698235840297,0.10863005431502715,0.005499478127601104,0.05648047300451221,0.5315382285730017,1.5206956127931567e-05,0.83206106870229,0.15748502994011976,0.0007531943386769257,0.09321120689655174,0.1661864530937149,0.007792030774356723,0.46632192151748475,12.990688455138429
CVS,0.08659507511778826,0.32202653609224446,0.04549006796446119,0.18921203192141628,0.074158900647607,0.029402201832476053,0.03146291437018024,0.24732692781473267,0.25890576042419855,0.6391392012407909,0.26593782029381624,0.0007425618383422809,0.0012026977456076726,0.016591251885369536,0.028551532033426183,0.04864212432106216,0.010072467597669412,0.06973315699393186,0.5078604663968502,0.00015966193937530488,0.3893129770992366,0.18053892215568862,0.0008251408317694935,0.00915948275862069,0.024612980417053273,0.013600084811219314,0.5269572621306058,6.211172536019868
DGX,0.03804782647346431,0.12462486179118622,0.003894664693711526,0.014094887584717896,0.0361712209761491,0.003488727476086122,0.007005636338404382,0.34343434343434337,0.2957339117859725,0.6596355176424971,0.2401776563033823,0.0018363353569815864,0.0003706634686479288,0.0995475113122172,0.0703342618384401,0.053108026554013275,0.021116014216068384,0.06949198693013847,0.5068142396960436,1.2098965094485702e-05,0.6106870229007633,0.19161676646706585,0.0008384084982937918,0.08135775862068965,0.05821165209747521,0.024920868103409113,0.5411511514005864,9.600930495579147
DHR,0.10072006400568939,0.18575264571157793,0.06143064870508805,0.04768644995081741,0.09998420470699731,0.05979282226022721,0.04156783658565464,0.4821384577482138,0.2858520125331405,0.7084141139976735,0.22992825418517254,0.003060558928302644,0.0001743945028410904,0.3242835595776773,0.13115134633240483,0.12311406155703078,0.03801741336257581,0.0726233079197137,0.5296660334241897,0.00012853762916893984,0.5038167938931298,0.059880239520958084,0.0008794066796064242,0.328125,0.11866972701079259,0.04554816822911145,0.7637818375304106,7.964495618550532
DVA,0.040981420570717395,0.12434844416363923,0.004051604307191677,0.017603733102595085,0.03830358553151161,0.0015964260864476105,0.003342080034222899,0.3093126385809312,0.2629549288985298,0.644280728964715,0.2630679877007175,0.010696904319903666,0.0005717420415339169,0.08195072900955254,0.023909006499535746,0.06879903439951719,0.014855196924255834,0.06638011513925626,0.5010324605600065,4.462187126590139e-05,0.6106870229007633,0.2455089820359281,0.0007042953165367011,0.03771551724137931,0.05786980514723836,0.014198306804585864,0.5380860941508068,9.600930495579147
DXCM,0.04904418170504045,0.11834623282261884,0.012580791872449731,0.013805166395168402,0.04298737956089085,0.013961412658260773,0.031601435630265365,0.4245134269524513,0.3424921667871777,0.7037456378441257,0.30468056030064916,0.022015955044904924,7.124692948209596e-05,0.73403720462544,0.09099350046425256,0.20820760410380204,0.019241567466871008,0.06129998444064104,0.6629498086506427,0.00010354050128565378,0.5755725190839694,0.3910179640718563,0.000720907193505842,0.8696120689655173,0.525223421399619,0.020138878371624595,0.910302329012211,9.063244750269746
ELV,0.1143390523602098,0.26930974569578264,0.037675115783000555,0.20436445013485477,0.09413994629600378,0.03443208198672138,0.029386877911588293,0.24478935698447887,0.2978549047963365,0.6444048080651414,0.26668944311581827,0.0023079624705233054,0.0017832265693054211,0.032176973353443945,0.02089136490250696,0.058780929390464684,0.07321407337922287,0.08254628909288937,0.5045345667795489,0.0006677962734077512,0.4885496183206106,0.28502994011976046,0.0008790676617090948,0.030172413793103453,0.051960736436001353,0.08870912780747854,0.658723503176247,7.730719207546441
EW,0.03422882033958574,0.1279023850892434,0.013218158874134429,0.007930264495970358,0.0361712209761491,0.01479376515954507,0.03826522492516923,0.5238975117023897,0.42660882140274764,0.7224117875145405,0.2951827810044414,0.007255029852992826,2.5157944721705965e-05,0.4298642533936652,0.11954503249767873,0.1876885938442969,0.012974144195325608,0.06066205072351019,0.54376256160348,2.7194921542651346e-05,0.6717557251908397,0.1341317365269461,0.0007082601021156383,0.47467672413793105,0.14167114323387214,0.013486498356782629,0.6069764546590315,10.536036139595502
GILD,0.10569828429193706,0.1962960037908703,0.03394699925053327,0.042342703565793435,0.12075501500552835,0.029268895377192242,0.07949567057403566,0.6400591278640058,0.39527597011328036,0.7072508724311748,0.24393577041339257,0.003923536199889619,8.217953634277847e-05,0.20563097033685268,0.007428040854224698,0.0748340374170187,0.011132727344792507,0.06462968725688502,0.5035654304672227,5.760883379851449e-05,0.18320610687022898,0.20359281437125748,0.0007264751315145233,0.18372844827586207,0.03691947062557991,0.01334451528873677,0.48684941367198675,3.055190987464676
HOLX,0.034412836696595256,0.1239930500710788,0.0035647712204777368,0.0053227737900249225,0.03253830358553151,0.004707993835389288,0.015385663304215858,0.4573786646957378,0.2983851530489275,0.6736719658782473,0.2500854116843184,0.003060558928302644,5.766903872788113e-05,0.22926093514328807,0.05468895078922934,0.26433313216656606,0.011509268189565193,0.061906799439863075,0.5193138955425235,0.00012609563621408953,0.648854961832061,0.17754491017964072,0.0007389153645266955,0.24946120689655174,0.07530399960931776,0.012899635008859744,0.6357580919286124,10.185371523089369
HSIC,0.030633834118588322,0.12604643816142788,0.001306762495916367,0.018987956563775995,0.030642868425209285,0.001934569290094355,0.008146399656752465,0.25609756097560976,0.2969390214509521,0.6419930205506009,0.2435941236761189,0.0023882394260197684,0.00041288626925623314,0.04172951231774761,0.03574744661095636,0.10742305371152684,0.011271452919182443,0.06284036097712774,0.509539935574461,1.0322970218230918e-05,0.5038167938931298,0.11212574850299402,0.0007541424395762367,0.03987068965517242,0.05606289983884356,0.013045404292053493,0.5093094230804054,7.964495618550532
HUM,0.1431238332296204,0.17876322855788973,0.015290402341923377,0.15773221511469973,0.06310219554572737,0.01718677860073741,0.00779118429311506,0.23355506282335547,0.2887442757290914,0.6404420317952695,0.30064912880081995,0.002869901158998545,0.0036219116079311904,0.023127199597787834,0.024141132776230267,0.08026554013277007,0.07547496994279221,0.10397541621285203,0.5055202224608353,0.0028183928689365727,0.4045801526717557,0.24401197604790414,0.0010684522528629917,0.026400862068965518,0.06202080382868584,0.09294590255796696,0.5815220798612605,6.444948947023956
IDXX,0.03250644501733488,0.11882009161269941,0.012045916046915335,0.004469705843018082,0.03151160954035697,0.012940480293404256,0.005152532532761933,0.5408967726040896,0.7247529525186793,0.7145017448623497,0.28937478647078924,0.052119813356078466,0.00017804795437236756,0.6591251885369533,0.11025998142989787,0.07785153892576946,0.08084232847573623,0.07215652715108137,0.5929627488229948,1.7426949723250048e-05,0.8015267175572518,0.11407185628742514,0.0007159598306312552,0.6971982758620691,0.2585339649362699,0.08561200381650487,0.6910187720869262,12.52313563313025
ILMN,0.027913592319317275,0.1233612383509714,0.007587549884377142,0.0059826942773321,0.025422524087821828,0.00830726812805223,0.009963854608696539,0.1677753141167775,0.14605929139551702,0.23602171384257464,0.21831226511786814,0.0038934323415784457,0.00011321075124767681,0.3499245852187029,0.06313834726090994,0.08328304164152081,0.030504762911387383,0.0,0.452355386690895,0.00010622669353598913,0.7480916030534351,0.31287425149700593,0.0007998236647248602,0.35398706896551724,0.6802754309713337,0.0374589195656454,0.22665810714718007,11.704918194615944
INCY,0.04294363943461641,0.11720107407992417,0.0010761573495781849,0.013789070773526762,0.04194359500868741,0.0031961035498533634,0.02450018397354855,0.39849716678984964,0.2646420824295011,0.6763241566498642,0.274137341988384,0.002598966434197983,0.00014059776386568098,0.15535444947209653,0.008124419684308262,0.10633675316837657,0.008698423813235741,0.06426793216119496,0.5260042399713664,6.924160023798331e-05,0.6213740458015267,0.07724550898203592,0.0008083565728186597,0.21551724137931036,0.06651364946037017,0.011831922337154887,0.4427141257560958,9.764573983282009
JNJ,0.12481109431949507,0.3634496919917864,0.14357092069104677,0.10609746088832347,0.16130153214342124,0.14129183709300888,0.136915788495351,0.44515890613451586,0.34605929139551705,0.6835982939123691,0.2761188930645712,0.005268175204455371,0.00014659127422585213,0.22825540472599298,0.029015784586815224,0.09330114665057332,0.02516217680244157,0.06449354286603393,0.5255637234657635,5.450084276506862e-05,0.4442748091603053,0.2399700598802395,0.0007118456473348509,0.2397629310344828,0.05987205157005421,0.029318556997682838,0.5637518696736518,7.052767615634586
LH,0.03902569117254867,0.1282577791818038,0.004948402098506832,0.02277042764956104,0.03996209129679355,0.004737256228012562,0.005549126030156382,0.31263858093126384,0.2812725958062184,0.6488173710740597,0.19508028698325933,0.0015754352516180823,0.0007552008038703279,0.08144796380090498,0.23560817084493965,0.13940856970428483,0.03180944390862609,0.0776800995798973,0.5102833071776657,0.0002413133038111185,0.7022900763358779,0.19461077844311375,0.0009622362218098717,0.07058189655172414,0.04341456268008008,0.03607127171394387,0.5517135478075096,11.003588961603679
LLY,0.0817850475597831,0.19744116253356497,0.1401374662900116,0.04338891897249994,0.09461380508608433,0.1384208712389697,0.06023192125677486,0.5162601626016259,0.3803326102675344,0.7068243505234587,0.21899555859241546,0.03798103456926395,0.0001244948293949126,0.8024132730015082,0.035283194057567316,0.07604103802051901,0.07249402158834176,0.06828613661117161,0.6252030505768011,4.317887542894438e-05,0.16030534351145032,0.3173652694610778,0.0007138625165206581,0.7904094827586207,0.23694877179274307,0.07023239788577747,0.9849669562128729,2.7045263709585425
MCK,0.07076184549737755,0.15972990048965408,0.015924566494353375,0.4560001797559025,0.0623124308955931,0.016422705015574093,0.008357109845576804,0.1932742054693274,0.2566883586406363,0.6322993408297789,0.2934745473180731,0.004465405649490743,0.009437697737283353,0.004524886877828055,0.07079851439182916,0.05431502715751357,0.06530671563899641,0.10471448576318657,0.5023264777952148,0.00021644937554355157,0.41832061068702286,0.16467065868263472,0.0006440190836047439,0.004849137931034483,0.05669775846071201,0.06960767238637569,0.8705749775246308,6.655347716927635
MDT,0.07956262778913681,0.12413520770810296,0.04012209261358905,0.04908676903363996,0.08853261728005055,0.03650320910905769,0.08458836395951817,0.39763488543976344,0.24246806459387807,0.6738270647537805,0.2753672702425692,0.0016858160654257188,9.096631850660962e-05,0.20814479638009048,0.035515320334261836,0.14182257091128544,0.012662011652948248,0.061517815466002795,0.5155970375264998,6.604480946072469e-05,0.44274809160305334,0.18562874251497002,0.00078927963351131,0.19504310344827588,0.06724617863944912,0.013814005967075074,0.44720902474817065,7.029389974534176
MOH,0.03867010400924527,0.126441320486495,0.0010921715958516695,0.050068601953779907,0.03561838572105512,0.004301571715621566,0.0035903488367651716,0.23355506282335547,0.326825741142444,0.6383481969755719,0.2702425691834643,0.004284782499623702,0.0025361428098131526,0.011060834590246357,0.040993500464252555,0.08931804465902232,0.046790154447806154,0.08575151703749806,0.49379147049916017,0.0016744301692689614,0.4198473282442747,0.14446107784431134,0.0008574854376011414,0.02262931034482759,0.05528153538115935,0.05536582410758909,0.7352687254130573,6.678725358028043
MRK,0.13880344919548407,0.27708892749960506,0.08959009935238388,0.10381832086386747,0.17240562312430893,0.08543318095213323,0.17103683417808385,0.4871643261887164,0.3931549771029164,0.6943854207056999,0.2767338571916638,0.005127690532336561,0.00012550299703265744,0.24183006535947713,0.029247910863509745,0.0556427278213639,0.016544676240933292,0.06412011825112804,0.5977808981030257,4.706386422075172e-05,0.35572519083969467,0.24715568862275447,0.0007100528747252446,0.24299568965517243,0.08717097231039703,0.0186130336670251,0.6630913859990811,5.696864431810875
MTD,0.034484398613210065,0.12004422682040751,0.00716477378275714,0.0051779131952501755,0.03230137419049123,0.007705763390796002,0.0012922709465661877,0.5420054200542005,0.6796818510484455,0.7143466459868165,0.25760163990433893,0.01703075610857458,0.0008076902657437401,0.3775766716943188,0.060352831940575676,0.0724200362100181,0.21555146718809864,0.13392718220009334,0.5385038958178463,4.2068878631285144e-05,0.7633587786259541,0.18982035928143712,0.0006663425502339769,0.38415948275862066,0.13058553499047712,0.26610087991640036,0.7004582429002255,11.93869460562003
PFE,0.1623788781224998,0.37245300900331696,0.06668332148279109,0.12426941772173332,0.26820407518559464,0.06393832788185796,0.35895722010238856,0.5767430401576742,0.33685225355507353,0.7340054284606436,0.07140416809019476,0.0014048467211880988,4.643120680256026e-05,0.11060834590246355,0.08449396471680595,0.06952323476161737,0.0045548230258029565,0.06589388517193091,0.4888907243743288,3.8960887597839276e-05,0.3129770992366412,0.10179640718562873,0.0007295205465244315,0.11153017241379311,0.034868388924158805,0.0060958063881021984,0.46190921846897975,5.0422904809994264
PODD,0.027053071384123033,0.1141036171220976,0.0038049849145800102,0.001025242811707447,0.02327989259200758,0.00471449658930557,0.004337701591084731,0.2208672086720867,0.18486382260785733,0.627336176812718,0.32866416125726,0.03709798805880287,7.348524662277716e-05,0.7164404223227753,0.010909935004642525,0.20700060350030175,0.045254264159917554,0.05603314143457289,0.9999999999999998,9.856771563214039e-05,0.48854961832061067,0.32814371257485025,0.000698836553783092,0.740301724137931,0.9999999999999999,0.053535189083584483,0.8257365459172576,7.730719207546442
REGN,0.063916792603787,0.1386431843310693,0.021475104252743238,0.018730426617509777,0.06247038382561996,0.024938061268947397,0.006448622999367232,0.6426459719142645,0.4000964087731984,0.758278402481582,0.2787837376153058,0.002869901158998545,0.0005161540827922063,0.2981397687280041,0.035515320334261836,0.32649366324683166,0.12021561917848035,0.1276839894196359,0.5139726329120893,0.0009281793222026554,0.053435114503816786,0.27200598802395204,0.0013084079713795342,0.359375,0.07125067148508081,0.14034742310197038,0.6671111850471309,1.0680914939299258
RMD,0.04713602986932172,0.11905702100773968,0.008593244550351993,0.012301835333839368,0.052302890538619494,0.009341206000741314,0.028904472530648463,0.6432865237743286,0.4847433116413594,0.7451027530050406,0.27550392893747866,0.007857107019216297,0.00010384126668771794,0.42735042735042733,0.05524605385329619,0.21158720579360288,0.03437917002470637,0.07161583942741559,0.5462955315106962,0.0001666327192646049,0.5267175572519084,0.28847305389221556,0.0007574234432944586,0.4391163793103448,0.14064560238316157,0.03962274152266429,0.7068028446650636,8.315160235056663
RVTY,0.04667424659969775,0.11897804454272626,0.0030907495307825844,0.010988432607881666,0.04838137734954983,0.003576514653955951,0.03149729005053224,0.5324956885932496,0.3774403470715836,0.7029856533540131,0.25541510078578755,0.001324569765691636,0.00015092916984146983,0.2840623428858723,0.10259981429897866,0.08086904043452021,0.01805414260989047,0.0698226233079197,0.522369978800143,2.2421935312716618e-05,0.7251908396946565,0.1652694610778443,0.0007528955432419913,0.2699353448275862,0.10289593202129217,0.022505262839055566,0.5570390648829735,11.35425357810981
STE,0.03303698106498355,0.11945190333280681,0.0055665520046633485,0.007012814062396963,0.03309113884062549,0.005761439969827222,0.006184439529995327,0.3702882483370288,0.25982164376958305,0.6362931368747576,0.2941578407926204,0.003060558928302644,0.00021911459943279934,0.24937154348919058,0.04303621169916434,0.13578756789378393,0.034154566713789324,0.05811420569472538,0.5578590897827702,2.3087933391312162e-05,0.5419847328244275,0.13473053892215567,0.0008579451228856559,0.2376077586206897,0.11404014259901352,0.03486914840448894,0.6720518460510048,8.548936646060751
SYK,0.05138234509734199,0.15692623598167743,0.035084010735950695,0.0293213456577079,0.05907439583004264,0.033043744025594846,0.021501988060180357,0.40983000739098296,0.2986261749819234,0.6809228383094222,0.29654936795353604,0.005699663840248858,0.00021393502257833046,0.3051784816490699,0.07172701949860724,0.10199155099577549,0.04607505714172469,0.06941419013536643,0.5480851298147077,5.105985269232498e-05,0.6259541984732824,0.20359281437125748,0.000806000685735523,0.296875,0.11715583337402938,0.04836889851428918,0.6284361060398373,9.834706906583236
TECH,0.028302249088807897,0.11391600852945821,0.00174875569306455,0.0006228522706664848,0.0250694203127468,0.002779927299211216,0.009841629967444955,0.4791820645479181,0.3198361050855628,0.7208220240403257,0.26067646053980187,0.006271637148161156,1.5492484341491725e-05,0.5867269984917044,0.09452181987000928,0.24200362100181047,0.011828006711675408,0.05930060681499922,0.5552985875939538,1.0766968937294614e-05,0.8244274809160305,0.0029940119760479035,0.0007126271123185255,0.6320043103448276,0.1533916100991356,0.01312302170258523,0.670319834107433,12.873800249636384
TFX,0.02911983287403325,0.11704312114989732,0.0017359442960457618,0.003423490436311581,0.02851919128099826,0.00238325931031792,0.0029047449897445887,0.40983000739098296,0.26825741142443965,0.6763474214811942,0.2931329005807995,0.002267823992775074,0.0002643434044655722,0.22574157868275518,0.03458681522748375,0.1472540736270368,0.038511210347606656,0.07097012603080753,0.5222598496737424,7.44807851229349e-05,0.6564885496183206,0.08083832335329341,0.0009295411059487814,0.21551724137931036,0.07354592957952825,0.043592588105226496,0.4289853612363525,10.302259728591414
TMO,0.060147568672770914,0.1859500868741115,0.0748313699867402,0.021975303940464097,0.05258253040593902,0.06703038736905079,0.017809276086366985,0.4579453067257945,0.39980718245360336,0.6935091120589376,0.27912538435257944,0.004234609402438412,0.00022673597680437498,0.27300150829562597,0.04665738161559889,0.06481593240796621,0.08571754151858262,0.07323401275867433,0.53594339362903,6.09610241274454e-05,0.5694656488549619,0.2624251497005988,0.0007176664122500152,0.25754310344827586,0.09620549885237095,0.10115631010616548,0.7346098891645888,8.969734185868111
UNH,0.393634989776869,0.4253277523298057,0.15420438021664074,0.5597847481011874,0.2853419680935081,0.15136785428629024,0.05953103932959783,0.28135008622813495,0.3285128946734153,0.6506785575804575,0.3095319439699351,0.00480658271035071,0.0017117114117362183,0.065359477124183,0.032961931290622096,0.045866022933011466,0.0783386621569845,0.09948265131476583,0.5127336802400814,0.0005461184244483453,0.3969465648854961,0.4902694610778443,0.0009451416752919905,0.06788793103448276,0.08189676222102846,0.0924442290508716,0.6893714455539374,6.328060741521912
VRTX,0.04190818739443506,0.13193018480492813,0.023111760221893395,0.014127078828001172,0.058837466435002365,0.027695228929451622,0.016288343206792632,0.7530179847253017,0.5234996384671006,0.7644435827840248,0.30235736248718825,0.005639456123626511,0.0001533062256478957,0.43036701860231275,0.007660167130919221,0.24743512371756182,0.05525406598052557,0.0804807841916913,0.5238291897249524,0.00048340360538059844,0.282442748091603,0.2377245508982036,0.0008505326976728603,0.5220905172413793,0.10377496703618692,0.05837965136530919,0.6740885234699385,4.57473765899125
VTRS,0.05067117077073518,0.13868267256357605,0.007308901999218504,0.02425122484059178,0.06460274838098246,0.002558833666057576,0.07567615053492377,0.36905641783690557,0.22198120028922635,0.6739046141915471,0.2186539118551418,0.0,4.277775527128312e-05,0.0915032679738562,0.027205199628597954,0.09293904646952322,0.0,0.05908666562937607,0.4870185292255168,5.1059852692324976e-06,0.8015267175572518,0.014970059880239521,0.0007282564119920167,0.03609913793103449,0.0,0.0,0.0,12.52313563313025
